ID_Client,Age,Revenu_Mensuel,Montant_Credit,Duree_Credit,Taux_Interet,Historique_Credit,Nombre_Credits_En_Cours,Endettement,Type_Emploi,Region,Defaut_Paiement
377,26,348401,970787,28,12.59,1,3,0.59,CDI,Kiffa,1
378,63,417992,414323,10,11.12,2,3,0.8,CDI,Nouadhibou,0
379,33,133526,653143,48,4.33,2,1,0.26,CDI,Zouerate,1
380,28,102037,405161,55,10.93,2,3,0.07,CDD,Zouerate,0
381,73,407092,143225,12,8.71,1,4,0.26,CDI,Rosso,0
382,58,490183,430139,10,10.02,1,2,0.95,CDI,Atar,1
383,73,469152,454536,29,14.33,0,0,0.87,CDI,Zouerate,0
384,28,64488,129474,38,5.29,1,3,0.82,CDD,Rosso,1
385,41,426740,146222,17,3.38,0,0,0.58,CDD,Atar,0
386,27,411209,478918,36,9.05,1,3,0.2,CDD,Kiffa,1
387,45,473759,37969,24,10.16,1,2,0.56,CDI,Rosso,0
388,28,433511,319756,45,13.17,2,0,0.22,CDI,Rosso,0
389,52,319038,125802,20,7.4,1,3,0.51,Sans emploi,Nouakchott,0
390,69,334234,747105,27,4.48,1,1,0.45,CDI,Nouadhibou,0
391,72,353565,790438,42,6.34,2,4,0.54,Indépendant,Rosso,0
392,59,153140,823467,20,3.52,1,0,0.3,Indépendant,Nouakchott,0
393,37,22656,944156,39,14.33,1,4,0.77,CDI,Zouerate,0
394,72,73484,200620,45,14.19,2,3,0.36,Indépendant,Atar,0
395,28,63538,194361,33,12.05,2,2,0.06,CDD,Nouadhibou,0
396,29,219224,101906,18,14.6,0,3,0.39,CDI,Atar,0
397,66,152802,624694,19,13.16,1,1,0.56,CDI,Nouadhibou,1
398,65,289725,233714,12,14.88,1,3,0.14,Indépendant,Atar,0
399,41,215884,116531,49,10.44,2,4,0.83,CDI,Zouerate,1
400,35,62263,574099,33,10.19,1,3,0.45,CDD,Nouakchott,0
401,26,438293,663479,9,4.38,0,2,0.56,CDI,Zouerate,0
402,40,357355,719812,27,10.58,2,4,0.01,Indépendant,Zouerate,1
403,53,20920,96084,20,5.0,1,4,0.74,Sans emploi,Nouakchott,1
404,68,74772,316269,47,5.54,1,3,0.61,CDI,Kiffa,0
405,59,125496,693883,30,11.2,1,4,0.43,CDI,Kiffa,1
406,30,491960,378686,22,6.35,1,4,0.07,CDD,Nouadhibou,0
407,20,319331,944526,42,11.69,2,4,0.19,CDI,Zouerate,0
408,52,478969,138098,21,13.41,1,1,0.5,CDI,Zouerate,1
409,65,306385,729437,22,4.47,2,2,0.15,Indépendant,Zouerate,0
410,33,184773,67469,16,10.14,1,3,0.18,CDI,Zouerate,1
411,35,106851,901515,40,5.74,2,3,0.35,CDI,Zouerate,0
412,62,36834,475138,33,14.34,2,0,0.51,CDI,Atar,0
413,67,346124,130474,16,4.77,1,2,0.66,CDI,Zouerate,0
414,27,41632,653228,47,3.67,0,2,0.56,Indépendant,Nouakchott,0
415,59,443260,414845,7,4.32,1,4,0.84,CDI,Nouadhibou,1
416,74,182693,129105,14,9.4,1,1,0.3,CDI,Nouadhibou,1
417,73,270850,438947,14,3.26,1,1,0.94,CDI,Zouerate,0
418,47,420153,916914,45,8.26,0,2,0.27,CDD,Nouadhibou,0
419,44,447025,667827,59,8.83,1,1,0.67,CDI,Nouakchott,0
420,43,296647,619954,51,13.78,1,2,0.24,Indépendant,Nouakchott,0
421,42,492269,886926,51,14.87,2,3,0.24,Sans emploi,Zouerate,0
422,18,44294,824247,16,10.92,0,3,0.86,Indépendant,Kiffa,0
423,51,31413,274991,24,7.81,1,0,0.44,Indépendant,Nouadhibou,1
424,70,112765,727388,44,11.38,1,1,0.83,CDI,Zouerate,0
425,24,272100,753849,24,4.37,1,0,0.61,Indépendant,Zouerate,0
426,71,305239,30902,31,4.19,1,1,0.31,CDD,Atar,0
427,47,82361,200661,11,3.63,1,4,0.1,CDI,Atar,0
428,55,13331,227434,52,6.99,1,2,0.55,CDI,Nouakchott,0
429,73,296418,822110,46,6.33,2,0,0.32,CDI,Zouerate,0
430,35,183947,339030,10,9.7,2,1,0.63,CDI,Nouakchott,0
431,50,359345,100424,48,5.02,2,1,0.91,CDI,Atar,0
432,39,10185,426173,35,7.83,1,3,0.67,Sans emploi,Atar,0
433,33,215717,317030,22,3.04,2,2,0.28,Sans emploi,Zouerate,1
434,49,379087,716827,59,12.04,1,0,0.65,CDI,Kiffa,0
435,40,351701,786185,30,4.54,2,0,0.34,Indépendant,Rosso,0
436,61,205108,340035,29,7.38,2,4,0.07,Sans emploi,Zouerate,1
437,66,343044,342943,41,4.73,2,2,0.23,CDI,Atar,0
438,74,250281,750427,38,5.92,1,2,0.97,CDI,Zouerate,1
439,21,179895,134641,57,3.02,1,4,0.96,CDI,Atar,0
440,24,319813,146998,45,6.77,1,4,0.6,Indépendant,Zouerate,0
441,42,412169,928187,11,6.19,1,2,0.8,Indépendant,Zouerate,0
442,69,294707,243978,21,7.42,1,2,0.03,CDI,Kiffa,0
443,24,139030,892192,11,6.62,1,4,0.1,CDI,Nouadhibou,0
444,26,20438,697979,23,11.04,2,4,0.58,Indépendant,Nouadhibou,0
445,39,61616,773974,9,6.14,2,1,0.21,CDI,Zouerate,0
446,23,199656,913222,52,10.63,1,4,0.14,Indépendant,Zouerate,0
447,52,444175,400026,19,14.73,0,2,0.63,CDI,Rosso,0
448,26,40361,320960,10,8.75,1,0,0.24,CDD,Rosso,0
449,31,444538,295019,29,14.96,2,3,0.43,CDD,Nouakchott,0
450,42,489077,134823,25,10.22,1,4,0.85,CDI,Zouerate,0
451,34,11381,516070,23,5.38,2,3,0.04,CDI,Nouakchott,0
452,74,467511,189904,21,4.57,2,3,0.58,CDD,Zouerate,0
453,43,157875,164878,44,4.05,0,3,0.76,CDD,Zouerate,1
454,22,499256,498148,33,8.61,2,4,0.9,CDI,Kiffa,0
455,50,121997,381578,20,4.3,1,0,0.08,Sans emploi,Nouakchott,1
456,31,195090,926587,49,12.51,0,0,0.11,CDI,Kiffa,0
457,68,109230,299159,21,8.01,1,1,0.14,CDD,Nouakchott,0
458,42,416004,241342,23,9.07,0,1,0.6,Indépendant,Atar,0
459,38,11128,847165,27,8.18,2,0,0.55,CDI,Kiffa,0
460,19,267732,889327,30,13.37,2,3,0.96,Sans emploi,Rosso,0
461,60,396920,831346,19,3.02,1,4,0.05,CDD,Atar,1
462,36,121866,838627,37,14.76,1,4,0.71,CDI,Nouakchott,0
463,72,426897,584689,34,10.91,0,3,0.01,Indépendant,Atar,0
464,58,370652,861339,13,14.29,1,1,0.86,CDI,Rosso,0
465,22,468075,165503,43,11.74,2,0,0.68,CDI,Nouakchott,0
466,73,241305,404222,48,3.15,1,1,0.9,CDI,Nouadhibou,0
467,36,49360,198971,19,10.6,0,1,0.25,CDI,Nouakchott,0
468,32,23077,398023,45,7.69,1,0,0.54,CDD,Atar,0
469,30,489492,719602,32,8.62,1,3,0.11,CDI,Nouakchott,0
470,39,39458,12268,31,3.85,1,1,0.49,CDD,Zouerate,0
471,46,13493,62771,49,5.69,2,1,0.71,CDI,Nouadhibou,0
472,42,310145,303975,9,9.09,0,2,0.34,CDD,Nouakchott,0
473,43,104510,460427,56,14.37,0,0,0.9,CDD,Zouerate,1
474,40,280396,635358,57,6.34,1,3,0.34,Indépendant,Rosso,0
475,31,10113,652324,13,4.16,0,0,0.16,CDI,Nouadhibou,1
476,21,435629,869374,34,9.99,2,1,0.28,Indépendant,Rosso,0
477,29,406546,887424,52,10.2,1,3,0.63,CDI,Kiffa,1
478,69,219930,662147,14,5.88,0,3,0.1,CDD,Zouerate,0
479,67,185043,761368,50,14.94,1,0,0.71,CDI,Zouerate,0
480,29,86069,398048,22,10.97,1,4,0.88,Indépendant,Rosso,1
481,26,301982,477560,14,7.55,2,2,0.19,Sans emploi,Kiffa,1
482,22,152164,392684,52,11.57,2,0,0.42,CDI,Kiffa,0
483,40,347284,249877,16,3.64,2,2,0.28,CDI,Atar,0
484,50,307901,546790,11,13.25,1,1,0.49,CDD,Kiffa,0
485,20,145521,553420,45,10.84,1,0,0.1,CDI,Nouakchott,0
486,49,250777,191984,37,10.21,1,0,0.96,CDD,Nouadhibou,0
487,51,243054,399056,21,7.45,1,1,0.0,CDI,Atar,0
488,33,494399,89255,53,11.62,0,1,0.68,CDI,Atar,1
489,20,29950,646505,13,7.87,2,3,0.47,Indépendant,Zouerate,1
490,70,208557,534302,21,5.68,2,4,0.03,CDD,Nouadhibou,0
491,64,417719,689132,27,6.44,0,2,0.16,CDI,Zouerate,0
492,56,404967,543733,18,11.14,0,4,0.19,CDI,Rosso,0
493,55,403606,435890,47,9.57,2,4,0.92,CDI,Nouadhibou,0
494,24,298681,433577,53,9.99,1,0,0.99,Indépendant,Atar,0
495,46,163659,515683,54,10.25,0,3,0.1,Sans emploi,Nouakchott,0
496,56,331879,774972,56,11.29,2,4,0.01,CDI,Rosso,1
497,66,71124,696783,12,5.85,1,3,0.22,Indépendant,Kiffa,0
498,46,38359,484890,31,3.75,1,2,0.14,CDI,Nouakchott,0
499,30,136377,650752,46,10.1,2,4,0.33,CDD,Zouerate,0
500,61,413856,747527,33,10.64,2,0,0.53,Indépendant,Kiffa,0
501,36,105950,833212,47,12.84,0,3,0.8,CDI,Nouakchott,1
502,57,241009,548554,26,7.57,0,3,0.44,Sans emploi,Nouadhibou,1
503,28,284434,363487,27,4.4,1,2,0.02,CDI,Zouerate,1
504,71,137199,936629,30,10.09,1,0,0.66,CDI,Nouakchott,0
505,57,489331,690402,30,7.47,1,4,0.69,CDD,Zouerate,0
506,35,102299,489079,18,9.47,1,4,0.64,CDI,Kiffa,1
507,38,245885,286260,38,10.21,2,1,0.7,CDI,Kiffa,0
508,68,296416,477388,42,3.12,1,0,0.84,Indépendant,Nouakchott,1
509,18,111534,649079,9,11.22,1,0,0.22,CDI,Nouadhibou,1
510,47,12889,592764,49,6.67,1,0,0.03,CDI,Zouerate,0
511,25,313432,839654,45,8.89,0,1,0.44,CDI,Nouakchott,1
512,52,467210,187146,49,7.32,0,2,0.17,Indépendant,Rosso,1
513,43,149379,939342,20,14.22,2,3,0.62,CDD,Nouakchott,0
514,55,173973,789746,20,5.43,1,3,0.91,CDI,Zouerate,1
515,71,219476,647299,12,3.03,0,1,0.85,Indépendant,Kiffa,0
516,55,108289,45728,35,5.26,1,3,0.94,CDI,Nouadhibou,0
517,52,135568,366019,11,9.46,0,2,0.64,Sans emploi,Rosso,0
518,60,389747,38717,31,4.68,1,2,0.82,Indépendant,Rosso,0
519,56,404119,45182,59,7.54,1,4,0.44,CDI,Atar,1
520,21,194818,502704,51,6.78,0,4,0.17,Sans emploi,Nouakchott,0
521,55,59798,255185,52,8.78,1,0,0.77,CDI,Nouadhibou,0
522,68,462530,795131,49,13.37,1,1,0.42,CDI,Nouakchott,0
523,27,256261,919014,25,12.95,1,2,0.34,Indépendant,Rosso,0
524,48,134804,71463,28,9.05,0,2,0.31,CDI,Nouakchott,0
525,49,29775,127907,47,10.18,1,2,0.09,CDD,Atar,0
526,73,494814,591618,17,5.66,1,0,0.59,Indépendant,Atar,0
527,53,224561,302557,33,3.31,1,1,0.27,CDI,Atar,0
528,72,216018,160989,26,13.26,1,3,0.24,CDI,Nouakchott,1
529,48,400052,992868,26,10.1,1,3,0.65,Sans emploi,Nouadhibou,1
530,49,133223,962341,37,6.18,1,0,0.22,Indépendant,Atar,0
531,22,281831,571454,19,5.02,0,1,0.24,CDI,Zouerate,0
532,43,245566,295278,12,14.51,1,2,0.43,Indépendant,Rosso,0
533,48,178382,650393,36,4.06,1,3,0.6,Sans emploi,Atar,0
534,39,331122,849936,24,14.89,1,3,0.69,Indépendant,Nouakchott,1
535,69,287981,706475,26,11.01,2,2,0.58,Sans emploi,Atar,1
536,32,294683,538737,13,14.71,2,2,0.93,CDI,Atar,0
537,46,246092,485913,26,13.23,2,0,0.04,CDI,Zouerate,0
538,27,245047,605407,37,3.27,1,0,0.89,CDD,Nouadhibou,0
539,25,311138,377094,42,8.58,2,2,0.61,CDD,Nouadhibou,0
540,59,195579,392019,28,11.78,1,1,0.58,CDD,Rosso,0
541,42,376874,465279,34,3.5,1,1,0.68,CDI,Atar,1
542,31,343339,329817,47,6.1,1,4,0.31,CDD,Kiffa,0
543,53,88297,86616,13,6.94,0,3,0.28,CDI,Rosso,0
544,47,14110,519312,56,4.24,2,4,0.68,CDD,Kiffa,0
545,30,269127,961800,39,5.51,2,3,0.21,CDI,Atar,0
546,20,183442,696871,22,10.48,1,3,0.64,Indépendant,Atar,0
547,19,253988,712044,12,14.03,1,1,0.21,Sans emploi,Nouadhibou,0
548,23,447723,329119,24,4.37,1,0,0.39,CDI,Kiffa,1
549,43,489687,834493,25,10.91,1,1,0.11,Sans emploi,Rosso,0
550,69,58508,296498,10,10.05,2,3,0.97,Indépendant,Rosso,0
551,24,414037,392922,17,12.48,1,3,0.27,CDD,Zouerate,0
552,18,85736,673596,25,13.76,0,0,0.75,CDI,Rosso,0
553,56,185890,468425,43,9.69,2,3,0.77,CDD,Nouakchott,0
554,68,425934,767941,30,14.65,1,2,0.13,Indépendant,Nouadhibou,0
555,73,450276,494934,7,6.16,0,3,0.35,CDI,Kiffa,0
556,34,38873,42872,25,14.68,1,3,0.92,CDI,Nouakchott,0
557,45,395928,933961,32,10.37,2,4,0.66,CDI,Zouerate,0
558,57,197372,211685,41,12.49,0,2,0.81,CDI,Kiffa,0
559,54,122347,371602,17,6.15,1,1,0.8,CDI,Nouadhibou,1
560,63,133596,641637,20,4.63,1,4,0.27,Indépendant,Rosso,0
561,66,176080,567832,20,11.4,1,4,0.14,CDI,Zouerate,1
562,55,491237,36554,13,10.45,2,4,0.33,CDI,Kiffa,0
563,29,195452,994364,34,11.62,1,4,0.78,Sans emploi,Nouadhibou,0
564,26,260779,397935,37,7.62,1,2,0.31,CDI,Nouakchott,1
565,43,59307,921783,12,10.37,1,2,0.66,Indépendant,Nouadhibou,0
566,58,101372,175998,14,5.36,2,4,0.6,CDI,Kiffa,0
567,33,50046,797972,18,13.03,2,1,0.01,CDI,Nouadhibou,0
568,37,27571,930159,49,6.12,1,4,0.62,Indépendant,Zouerate,1
569,21,17301,570411,7,5.12,2,4,0.3,CDI,Zouerate,1
570,51,193385,683999,32,12.66,0,0,0.55,Indépendant,Zouerate,0
571,56,383815,140386,19,5.93,1,3,0.88,CDI,Nouadhibou,0
572,34,287113,905482,17,3.12,0,4,0.13,CDD,Zouerate,0
573,45,143869,827081,45,14.54,1,3,0.24,Indépendant,Nouadhibou,0
574,24,248168,646487,38,9.68,0,0,0.32,CDD,Nouadhibou,0
575,21,150978,744428,35,13.56,2,4,0.26,Indépendant,Rosso,0
576,38,226314,810210,28,8.45,0,1,0.43,CDD,Zouerate,0
577,34,350882,400469,40,10.78,1,4,0.22,CDI,Rosso,0
578,29,67116,128996,43,4.89,2,4,0.31,CDD,Zouerate,0
579,34,139579,257847,55,4.01,1,0,0.44,CDD,Nouakchott,0
580,72,187439,641650,8,7.19,1,3,0.87,CDI,Kiffa,0
581,25,441672,205608,15,8.51,0,3,0.03,CDD,Atar,0
582,32,159443,582966,22,6.29,1,3,0.0,CDI,Rosso,0
583,67,20499,880136,20,9.25,1,1,0.18,CDI,Kiffa,0
584,50,286876,446651,51,11.58,1,1,0.13,CDD,Nouadhibou,1
585,43,220335,498683,48,11.26,1,3,0.19,Indépendant,Rosso,0
586,45,181366,197708,42,12.3,2,3,0.39,CDI,Zouerate,0
587,74,21829,430564,11,3.65,0,2,0.66,Indépendant,Zouerate,1
588,61,109533,822015,35,12.47,1,0,0.44,CDI,Rosso,0
589,23,464022,857504,45,8.46,0,0,0.52,Sans emploi,Rosso,1
590,18,334225,699934,19,4.64,1,0,0.58,CDD,Atar,0
591,49,123345,687375,49,5.97,1,2,0.69,Indépendant,Atar,0
592,33,235618,376951,39,11.04,0,4,0.59,CDI,Nouadhibou,0
593,44,434675,617079,34,9.59,2,4,0.92,Indépendant,Rosso,0
594,28,234074,996570,37,10.9,1,3,0.05,Sans emploi,Zouerate,0
595,49,26140,474500,10,8.52,1,3,0.84,CDI,Atar,0
596,65,437299,165552,50,4.71,2,4,0.53,Indépendant,Atar,0
597,27,155868,232110,39,12.42,1,3,0.92,CDD,Nouakchott,0
598,24,416630,148608,45,6.88,1,0,0.98,CDI,Kiffa,1
599,40,381028,934661,19,5.02,2,3,0.48,CDI,Kiffa,0
600,33,278756,455812,10,9.35,1,3,0.04,Indépendant,Nouadhibou,0
601,33,392565,371591,11,5.82,2,3,0.73,CDI,Nouakchott,0
602,36,320829,956099,41,4.09,1,2,0.42,CDI,Nouakchott,1
603,39,245258,64736,54,6.52,2,4,0.78,CDI,Nouadhibou,0
604,37,455189,445035,29,3.95,1,1,0.82,CDI,Kiffa,1
605,39,22478,235099,30,12.85,0,3,0.39,CDD,Nouadhibou,0
606,57,318266,847302,15,6.15,2,2,0.85,CDI,Zouerate,0
607,53,340377,95721,49,10.16,0,2,0.45,CDD,Atar,0
608,20,447070,454800,52,13.69,2,2,0.18,Sans emploi,Rosso,0
609,32,287893,987466,20,12.3,1,1,0.92,CDI,Nouadhibou,0
610,23,296435,23632,30,12.3,2,1,0.75,CDI,Nouakchott,1
611,40,274909,723290,34,12.35,1,1,0.03,CDD,Nouadhibou,0
612,32,199233,505901,19,13.88,2,0,0.74,Indépendant,Kiffa,0
613,25,407749,661662,49,5.68,2,1,0.89,CDI,Atar,0
614,45,376523,125494,42,3.85,2,2,0.77,CDI,Zouerate,0
615,20,377731,95976,55,3.73,1,1,0.01,CDI,Zouerate,0
616,42,456104,779205,10,3.98,0,2,0.61,Indépendant,Zouerate,0
617,67,482378,400114,34,7.05,1,0,0.85,CDD,Nouadhibou,0
618,36,295918,929302,26,6.01,1,3,0.16,CDI,Nouadhibou,0
619,42,294946,380839,46,10.84,1,1,0.4,CDD,Atar,0
620,44,382642,115975,26,7.18,0,1,0.87,Indépendant,Kiffa,0
621,18,109132,133429,19,7.13,1,4,0.51,CDD,Zouerate,0
622,69,79076,17039,7,9.4,0,0,0.89,CDI,Atar,0
623,63,146375,844400,16,14.87,2,0,0.12,CDD,Rosso,1
624,61,114359,125749,40,9.89,2,3,0.19,CDD,Kiffa,0
625,43,135406,792033,12,12.27,1,1,0.92,Sans emploi,Kiffa,1
626,23,126806,415261,43,8.17,2,3,0.32,CDI,Atar,0
627,39,382389,14543,22,13.1,1,2,0.18,CDI,Nouakchott,0
628,43,22470,766612,6,9.31,1,4,0.66,Sans emploi,Kiffa,0
629,26,381975,490501,46,4.41,1,4,0.99,Indépendant,Nouadhibou,0
630,33,273929,318870,25,4.71,0,3,0.82,CDD,Kiffa,0
631,28,90531,429357,36,3.42,2,3,0.46,Indépendant,Atar,0
632,25,32375,784581,6,10.32,1,0,0.51,CDI,Nouakchott,0
633,57,89307,499963,39,11.98,2,3,0.04,CDI,Nouadhibou,1
634,47,42892,221986,34,7.83,0,0,0.97,CDI,Atar,0
635,47,20016,500948,39,6.02,2,0,0.53,Sans emploi,Rosso,0
636,47,88108,602045,29,7.37,0,1,0.63,CDI,Nouadhibou,0
637,39,490452,666816,7,13.53,2,1,0.95,Indépendant,Zouerate,0
638,61,198154,151621,7,9.74,1,3,0.84,CDI,Zouerate,0
639,66,98925,792370,39,9.13,1,1,0.3,CDD,Rosso,0
640,45,224649,996696,34,6.57,1,4,0.58,Indépendant,Nouadhibou,1
641,58,102224,470362,28,8.1,0,2,0.81,CDI,Rosso,0
642,32,307331,385316,26,14.74,1,1,0.13,CDI,Zouerate,1
643,43,460840,250497,50,3.19,2,1,0.19,CDI,Nouadhibou,1
644,46,223371,612901,8,5.19,2,3,0.16,CDI,Atar,0
645,50,201772,261416,19,6.68,1,1,0.28,CDD,Atar,1
646,28,359880,342702,13,7.71,1,2,0.35,CDI,Nouadhibou,0
647,57,384661,939364,28,9.29,1,0,0.45,CDI,Atar,0
648,45,153149,567418,53,11.16,1,1,0.23,CDD,Rosso,0
649,65,353577,966709,32,3.21,2,4,0.98,CDI,Zouerate,0
650,56,283045,507872,25,10.88,2,4,0.96,Indépendant,Rosso,1
651,34,347422,373539,39,11.75,1,3,0.21,CDD,Kiffa,1
652,42,152191,826314,48,8.18,2,0,0.38,CDD,Nouadhibou,0
653,24,437421,888498,9,10.59,1,2,0.01,Sans emploi,Kiffa,1
654,54,12363,832807,44,9.34,2,2,0.29,CDI,Kiffa,1
655,66,375103,236686,21,3.5,1,3,0.55,Indépendant,Atar,1
656,62,86765,369182,21,8.02,2,3,0.17,CDI,Rosso,0
657,40,494957,955058,17,6.11,0,4,0.81,CDI,Nouadhibou,0
658,73,191970,588890,15,10.68,0,3,0.19,CDI,Nouadhibou,1
659,44,53784,933879,9,12.07,2,2,0.85,CDD,Kiffa,1
660,74,58964,266949,25,14.27,2,0,0.07,CDD,Kiffa,1
661,43,78034,592716,27,13.3,1,4,0.28,Indépendant,Nouakchott,0
662,48,402018,396637,23,11.42,0,1,0.09,CDI,Nouadhibou,0
663,57,140358,732758,16,9.53,1,4,0.69,Sans emploi,Kiffa,1
664,46,209063,873740,11,4.3,1,0,0.29,CDI,Zouerate,0
665,33,102910,894955,51,7.89,1,3,0.91,Indépendant,Atar,0
666,29,196284,266693,13,13.29,1,3,0.81,CDI,Nouadhibou,0
667,44,493411,349146,22,5.68,2,1,0.2,CDI,Zouerate,0
668,31,5943,629110,39,7.36,2,3,0.23,Indépendant,Kiffa,0
669,46,114562,898881,17,4.16,1,2,0.83,CDI,Atar,0
670,53,326401,279110,27,3.1,1,3,0.24,Indépendant,Kiffa,0
671,54,276891,262227,26,4.5,0,3,0.13,CDI,Nouakchott,0
672,27,376597,812823,12,10.86,0,1,0.77,Indépendant,Kiffa,0
673,45,414120,344790,43,10.84,2,3,0.11,CDD,Atar,0
674,28,273050,986642,37,10.13,1,4,0.21,CDI,Rosso,0
675,19,226020,62327,47,10.78,2,4,0.86,Indépendant,Kiffa,1
676,30,38317,895570,46,13.32,1,2,0.97,CDI,Nouadhibou,0
677,73,313170,716013,44,13.19,1,2,0.59,Indépendant,Rosso,0
678,24,383910,773275,19,13.49,1,0,0.49,CDI,Zouerate,1
679,24,261551,960347,56,13.3,2,4,0.13,CDD,Nouakchott,0
680,43,326023,390118,36,9.06,0,1,1.0,Indépendant,Zouerate,0
681,49,17099,99847,9,10.21,1,4,0.37,CDI,Atar,1
682,27,146171,831968,23,6.39,1,4,0.29,CDI,Zouerate,0
683,18,59640,121598,58,6.67,2,4,0.94,CDI,Atar,1
684,22,209932,30272,15,8.37,2,1,0.46,CDD,Nouakchott,0
685,34,15752,474605,27,3.98,1,4,0.4,CDI,Nouakchott,0
686,62,29324,96422,34,10.87,1,0,0.59,CDD,Nouadhibou,0
687,70,489197,361581,53,10.85,1,0,0.15,CDI,Nouadhibou,0
688,64,259723,470211,14,3.38,1,3,0.26,CDD,Zouerate,0
689,19,364165,180860,54,4.12,1,0,0.52,CDD,Atar,0
690,43,47872,419660,18,6.23,1,4,0.14,CDD,Rosso,0
691,25,405589,600965,20,6.69,2,1,0.76,CDD,Rosso,0
692,51,46408,636612,8,8.38,1,0,0.54,CDD,Kiffa,0
693,49,346369,476152,13,3.91,1,2,0.88,Indépendant,Zouerate,0
694,33,124535,958163,27,12.4,0,1,0.71,CDI,Nouadhibou,0
695,49,35310,792290,59,3.36,1,1,0.96,CDI,Atar,0
696,52,243397,294547,52,8.51,0,1,0.22,CDD,Zouerate,0
697,34,30835,105617,12,10.51,2,4,0.76,Sans emploi,Nouakchott,0
698,25,222620,66652,18,7.61,1,0,0.27,CDI,Atar,0
699,61,49292,321777,10,3.02,0,2,0.09,Indépendant,Kiffa,0
700,73,353308,336914,41,11.48,2,0,0.98,Indépendant,Nouakchott,1
701,27,246182,69479,51,6.51,1,4,0.71,CDD,Rosso,0
702,64,352396,610314,22,3.75,1,4,0.29,Indépendant,Nouadhibou,1
703,24,89678,854904,10,3.47,0,3,0.24,CDI,Atar,1
704,52,469725,97540,55,11.59,2,4,0.66,Sans emploi,Nouakchott,0
705,64,415578,699369,45,8.13,2,0,0.45,Sans emploi,Zouerate,0
706,36,299024,814745,9,13.85,0,0,0.31,CDD,Nouakchott,0
707,47,477548,426202,50,9.76,1,1,0.31,CDD,Atar,0
708,31,316197,57751,32,5.08,2,0,0.18,CDD,Zouerate,0
709,47,186974,817581,39,4.36,1,4,0.36,Indépendant,Kiffa,0
710,30,149162,981761,48,13.25,2,1,0.63,CDI,Nouadhibou,0
711,72,388868,66617,11,3.21,1,2,0.18,CDI,Atar,0
712,31,190165,911593,36,12.84,0,2,0.02,CDI,Nouadhibou,1
713,42,396282,140044,35,3.6,2,2,0.73,CDI,Nouadhibou,0
714,45,212739,815922,24,5.36,2,1,0.23,CDD,Zouerate,1
715,30,92375,874568,57,8.56,2,2,0.84,CDI,Nouadhibou,0
716,68,486447,529695,37,5.0,0,4,0.74,CDD,Nouadhibou,0
717,38,353544,633451,46,9.78,1,1,0.22,CDD,Nouadhibou,0
718,20,94681,688202,25,13.64,0,2,0.25,CDI,Kiffa,0
719,44,304237,960111,24,14.82,2,0,0.84,CDI,Rosso,1
720,40,369682,200892,55,7.86,1,1,0.32,Sans emploi,Rosso,0
721,27,274902,315424,57,13.97,0,0,0.34,Indépendant,Kiffa,0
722,50,260903,679440,15,4.64,1,3,0.98,CDD,Atar,0
723,26,267868,439356,48,8.56,1,2,0.03,Indépendant,Nouakchott,0
724,72,220534,787168,46,13.51,0,0,0.2,Indépendant,Nouakchott,0
725,49,380600,384497,38,8.65,2,0,0.74,CDI,Kiffa,0
726,56,296583,18223,54,9.63,2,4,0.34,Indépendant,Rosso,0
727,31,334482,828610,7,12.29,2,0,0.44,CDD,Nouadhibou,1
728,24,434123,760774,32,11.58,1,0,0.42,CDI,Nouakchott,0
729,61,34536,291917,37,5.65,1,2,0.68,CDI,Nouadhibou,0
730,41,161475,489679,25,6.88,1,2,0.46,Indépendant,Nouadhibou,0
731,72,213074,258035,8,9.59,1,0,0.82,CDI,Zouerate,0
732,57,127656,220049,33,10.76,2,2,0.61,CDD,Atar,0
733,42,353266,44923,30,6.97,1,2,0.67,CDD,Kiffa,1
734,35,147570,166893,35,12.0,1,4,0.59,CDI,Nouakchott,0
735,57,473758,581418,44,13.04,2,0,0.17,CDI,Nouadhibou,1
736,53,83937,46690,57,3.84,1,3,0.89,Sans emploi,Zouerate,0
737,23,17004,165218,15,7.73,1,3,0.94,Indépendant,Rosso,0
738,63,64090,259096,31,12.24,1,4,0.12,CDI,Kiffa,0
739,27,472020,500051,58,8.08,0,1,0.19,Indépendant,Atar,0
740,21,348215,639304,19,6.45,2,0,0.66,CDD,Zouerate,1
741,34,81454,820236,18,10.67,1,0,0.99,Indépendant,Rosso,0
742,28,104784,127168,53,13.74,1,4,0.25,CDI,Zouerate,0
743,72,298365,637675,42,5.55,0,4,0.08,Sans emploi,Nouakchott,1
744,72,499118,425011,39,14.39,1,4,0.59,CDI,Nouadhibou,0
745,70,336178,317629,40,4.09,0,3,0.27,CDI,Kiffa,1
746,31,457532,411055,42,8.48,0,3,0.9,Indépendant,Kiffa,0
747,69,400513,926219,54,9.07,0,3,0.37,Indépendant,Kiffa,0
748,27,450292,273488,18,4.85,0,0,0.47,Indépendant,Atar,0
749,60,215781,933010,36,10.01,0,4,0.3,Sans emploi,Nouakchott,0
750,27,443047,221792,10,13.2,1,3,0.03,CDI,Kiffa,0
751,54,194982,750948,33,13.14,1,0,0.6,Indépendant,Kiffa,0
752,47,99430,886903,56,3.22,1,1,0.43,CDI,Nouadhibou,1
753,42,351423,715717,20,7.63,1,0,0.08,CDI,Atar,0
754,34,264671,255611,45,6.5,0,3,0.22,Indépendant,Rosso,0
